YMD,STN_ID,LAT,LON,ALTD,TA_DAVG,TMX_DD,TMX_OCUR_TMA,TMN_DD,TMN_OCUR_TMA,MRNG_TMN,MRNG_TMN_OCUR_TMA,DYTM_TMX,DYTM_TMX_OCUR_TMA,NGHT_TMN,NGHT_TMN_OCUR_TMA
20250109,417,37.46551,126.90016,45.0,-9.3,-6.1,0001,-10.7,2152,-10.1,0821,-7.6,1305,-10.9,0530
20250109,418,37.52489,126.93904,10.7,-9.4,-5.9,0001,-10.7,2108,-10.1,0747,-8.4,1133,-11.0,0656
20250109,419,37.55236,126.98736,267.1,-12.1,-8.5,0001,-13.7,2139,-12.9,0822,-10.2,1233,-13.8,0606
20250109,421,37.54721,127.03885,34.7,-9.3,-6.0,0001,-10.7,2036,-10.0,0838,-7.3,1210,-10.9,0627
20250109,423,37.49328,126.82629,56.1,-9.3,-6.3,0001,-11.2,2334,-10.3,0800,-6.8,1126,-12.0,0736
20250109,424,37.63801,127.00981,69.8,-10.3,-7.0,0001,-12.2,2352,-10.9,0812,-8.4,1402,-14.0,0723
20250109,425,37.46347,126.98154,113.0,-9.9,-6.5,0008,-12.3,2220,-10.4,0741,-7.3,1228,-12.8,0057
20250110,108,37.57142,126.96580,85.7,-7.3,-1.7,1553,-12.2,0721,-12.2,0721,-1.7,1553,-9.5,0752
20250110,400,37.49820,127.08162,12.7,-6.7,-1.3,1558,-11.2,0750,-11.2,0750,-1.3,1558,-9.2,0734
20250110,401,37.48462,127.02601,33.0,-6.4,-2.0,1537,-10.7,0509,-10.7,0509,-2.0,1537,-9.4,0720
20250110,402,37.55556,127.14498,55.3,-7.6,-2.3,1524,-12.4,0644,-12.4,0644,-2.3,1524,-10.2,0739
20250110,403,37.47426,127.12538,54.0,-7.0,-2.8,1613,-11.5,0238,-11.4,0633,-2.8,1613,-8.8,0719
20250110,404,37.57390,126.82953,9.3,-7.1,-2.0,1547,-11.9,0633,-11.9,0633,-2.0,1547,-10.4,0738
20250110,405,37.52823,126.87937,22.8,-6.6,-2.3,1553,-10.8,0618,-10.8,0618,-2.3,1553,-7.6,0659
20250110,406,37.66557,127.03042,56.6,-9.0,0.5,1449,-14.5,0607,-14.5,0607,0.5,1449,-12.4,0715
20250110,407,37.62186,127.09192,25.3,-10.1,-2.9,1546,-16.4,0556,-16.4,0556,-2.9,1546,-14.4,0727
20250110,408,37.58463,127.06036,54.0,-7.2,-2.5,1445,-11.7,0635,-11.7,0635,-2.5,1445,-9.3,0809
20250110,409,37.58551,127.08682,39.1,-7.4,-2.6,1543,-11.7,0538,-11.7,0538,-2.6,1543,-9.3,0814
20250110,410,37.49330,126.91746,41.8,-8.9,-2.9,1530,-13.8,0637,-13.8,0637,-2.9,1530,-10.5,0640
20250110,411,37.55165,126.92915,100.7,-8.0,-4.1,1435,-12.4,0633,-12.4,0633,-4.1,1435,-8.5,0359
20250110,412,37.57047,126.94078,103.1,-8.6,-3.0,1451,-13.9,0631,-13.9,0631,-3.0,1451,-10.2,0557
20250110,413,37.53344,127.08601,29.9,-6.8,-2.7,1521,-11.5,0720,-11.5,0720,-2.7,1521,-9.3,0752
20250110,414,37.61134,126.99981,128.6,-8.1,-3.2,1457,-13.1,0046,-13.1,0650,-3.2,1457,-10.2,0744
20250110,415,37.51955,126.97629,31.7,-99.9,-99.9,0000,-99.9,0000,-99.9,0000,-3.1,1615,-8.6,0606
20250110,416,37.64647,126.94273,55.0,-10.7,-3.1,1520,-16.6,0704,-16.6,0704,-3.1,1520,-13.6,0634
20250110,417,37.46551,126.90016,45.0,-6.7,-2.7,1524,-10.9,0530,-10.9,0530,-2.7,1524,-8.0,0759
20250110,418,37.52489,126.93904,10.7,-7.0,-3.0,1641,-11.0,0656,-11.0,0656,-3.0,1641,-8.1,0639
20250110,419,37.55236,126.98736,267.1,-9.2,-4.3,1522,-13.8,0606,-13.8,0606,-4.3,1522,-10.5,0814
20250110,421,37.54721,127.03885,34.7,-6.7,-2.1,1553,-10.9,0627,-10.9,0627,-2.1,1553,-8.3,0804
20250110,423,37.49328,126.82629,56.1,-6.6,-1.6,1420,-12.0,0736,-12.0,0736,-1.6,1420,-9.5,0759
20250110,424,37.63801,127.00981,69.8,-9.0,-3.5,1529,-14.0,0723,-14.0,0723,-3.5,1529,-11.6,0723
20250110,425,37.46347,126.98154,113.0,-8.3,-2.4,1445,-12.8,0057,-12.7,0502,-2.4,1445,-10.4,0733
20250111,108,37.57142,126.96580,85.7,-5.1,0.4,1502,-9.5,0752,-9.5,0752,0.4,1502,-8.2,0748
20250111,400,37.49820,127.08162,12.7,-4.8,0.5,1530,-9.2,0734,-9.2,0734,0.5,1530,-8.2,0717
20250111,401,37.48462,127.02601,33.0,-4.9,-0.1,1350,-9.4,0720,-9.4,0720,-0.1,1350,-9.2,0530
20250111,402,37.55556,127.14498,55.3,-5.4,-0.2,1449,-10.2,0739,-10.2,0739,-0.2,1449,-9.4,0700
20250111,403,37.47426,127.12538,54.0,-5.0,-0.4,1435,-8.8,0719,-8.8,0719,-0.4,1435,-8.4,0717
20250111,404,37.57390,126.82953,9.3,-5.6,-0.5,1353,-10.4,0738,-10.4,0738,-0.5,1353,-9.5,0648
20250111,405,37.52823,126.87937,22.8,-4.2,-0.6,1620,-7.6,0659,-7.6,0659,-0.6,1620,-6.2,0754
20250111,406,37.66557,127.03042,56.6,-7.0,1.2,1449,-12.4,0715,-12.4,0715,1.2,1449,-11.5,0729
20250111,407,37.62186,127.09192,25.3,-8.1,-0.4,1457,-14.4,0727,-14.4,0727,-0.4,1457,-13.8,0743
20250111,408,37.58463,127.06036,54.0,-4.8,-0.3,1518,-9.3,0809,-9.3,0809,-0.3,1518,-8.1,0629
20250111,409,37.58551,127.08682,39.1,-4.9,-0.3,1513,-9.3,0814,-9.3,0814,-0.3,1513,-8.2,0711
20250111,410,37.49330,126.91746,41.8,-6.6,-1.2,1450,-10.5,0640,-10.5,0640,-1.2,1450,-9.3,0753
20250111,411,37.55165,126.92915,100.7,-5.2,-1.8,1334,-8.5,0359,-8.5,0359,-1.8,1334,-6.8,0820
20250111,412,37.57047,126.94078,103.1,-6.4,-1.0,1427,-10.2,0557,-10.2,0557,-1.0,1427,-8.5,0737
20250111,413,37.53344,127.08601,29.9,-4.9,-0.4,1414,-9.3,0752,-9.3,0752,-0.4,1414,-8.0,0820
20250111,414,37.61134,126.99981,128.6,-5.7,-1.1,1448,-10.2,0744,-10.2,0744,-1.1,1448,-8.6,0658
20250111,415,37.51955,126.97629,31.7,-4.8,-0.8,1538,-8.6,0606,-8.6,0606,-0.8,1538,-7.7,0745
20250111,416,37.64647,126.94273,55.0,-8.5,-1.0,1420,-13.6,0634,-13.6,0634,-1.0,1420,-12.4,0625
20250111,417,37.46551,126.90016,45.0,-4.5,-0.6,1447,-8.0,0759,-8.0,0759,-0.6,1447,-6.7,0733
20250111,418,37.52489,126.93904,10.7,-4.6,-1.4,1555,-8.1,0639,-8.1,0639,-1.4,1555,-5.8,0713
20250111,419,37.55236,126.98736,267.1,-6.8,-1.9,1428,-10.5,0814,-10.5,0814,-1.9,1428,-8.5,0716
20250111,421,37.54721,127.03885,34.7,-4.4,-0.4,1442,-8.3,0804,-8.3,0804,-0.4,1442,-7.2,0803
20250111,423,37.49328,126.82629,56.1,-5.0,0.4,1354,-9.5,0759,-9.5,0759,0.4,1354,-8.5,0625
20250111,424,37.63801,127.00981,69.8,-6.8,-1.3,1532,-11.6,0723,-11.6,0723,-1.3,1532,-10.4,0725
20250111,425,37.46347,126.98154,113.0,-6.2,-0.1,1512,-10.4,0733,-10.4,0733,-0.1,1512,-9.0,0746
20250112,108,37.57142,126.96580,85.7,-3.4,2.5,1411,-8.2,0748,-8.2,0748,2.5,1411,-5.6,0555
20250112,400,37.49820,127.08162,12.7,-3.4,2.0,1430,-8.2,0717,-8.2,0717,2.0,1430,-6.4,0355
20250112,401,37.48462,127.02601,33.0,-3.6,2.4,1512,-9.2,0530,-9.2,0530,2.4,1512,-7.0,0447
20250112,402,37.55556,127.14498,55.3,-3.7,2.1,1446,-9.4,0700,-9.4,0700,2.1,1446,-7.1,0603
20250112,403,37.47426,127.12538,54.0,-3.5,2.0,1437,-8.4,0717,-8.4,0717,2.0,1437,-6.0,0454
20250112,404,37.57390,126.82953,9.3,-4.2,2.3,1437,-9.5,0648,-9.5,0648,2.3,1437,-7.2,0440
20250112,405,37.52823,126.87937,22.8,-2.2,2.0,1506,-6.2,0754,-6.2,0754,2.0,1506,-4.4,0408
20250112,406,37.66557,127.03042,56.6,-5.5,3.3,1439,-11.5,0729,-11.5,0729,3.3,1439,-9.1,0547
20250112,407,37.62186,127.09192,25.3,-6.5,2.0,1549,-13.8,0743,-13.8,0743,2.0,1549,-11.4,0525
20250112,408,37.58463,127.06036,54.0,-3.3,2.2,1535,-8.1,0629,-8.1,0629,2.2,1535,-5.9,0601
20250112,409,37.58551,127.08682,39.1,-3.2,2.2,1528,-8.2,0711,-8.2,0711,2.2,1528,-5.8,0554
20250112,410,37.49330,126.91746,41.8,-4.4,1.2,1519,-9.3,0753,-9.3,0753,1.2,1519,-7.0,0442
20250112,411,37.55165,126.92915,100.7,-3.0,0.9,1426,-6.8,0820,-6.8,0820,0.9,1426,-4.1,0244
20250112,412,37.57047,126.94078,103.1,-3.9,1.8,1505,-8.5,0737,-8.5,0737,1.8,1505,-5.5,0320
20250112,413,37.53344,127.08601,29.9,-2.7,2.4,1505,-8.0,0820,-8.0,0820,2.4,1505,-5.3,0600
20250112,414,37.61134,126.99981,128.6,-3.6,1.6,1520,-8.6,0658,-8.6,0658,1.6,1520,-6.4,0549
20250112,415,37.51955,126.97629,31.7,-3.2,2.0,1439,-7.7,0745,-7.7,0745,2.0,1439,-6.0,0350
20250112,416,37.64647,126.94273,55.0,-6.6,2.1,1512,-12.4,0625,-12.4,0625,2.1,1512,-10.1,0435
20250112,417,37.46551,126.90016,45.0,-2.6,1.7,1510,-6.7,0733,-6.7,0733,1.7,1510,-4.7,0518
20250112,418,37.52489,126.93904,10.7,-2.4,1.3,1456,-5.8,0713,-5.8,0713,1.3,1456,-4.1,0324
20250112,419,37.55236,126.98736,267.1,-4.7,0.8,1412,-8.5,0716,-8.5,0716,0.8,1412,-6.1,0707
20250112,421,37.54721,127.03885,34.7,-2.4,2.4,1458,-7.2,0803,-7.2,0803,2.4,1458,-4.8,0520
20250112,423,37.49328,126.82629,56.1,-3.3,3.0,1522,-8.5,0625,-8.5,0625,3.0,1522,-6.5,0602
20250112,424,37.63801,127.00981,69.8,-5.0,1.5,1441,-10.4,0725,-10.4,0725,1.5,1441,-7.8,0443
20250112,425,37.46347,126.98154,113.0,-4.4,1.6,1439,-9.0,0746,-9.0,0746,1.6,1439,-6.5,0557
20250113,108,37.57142,126.96580,85.7,-0.4,4.1,1330,-5.6,0555,-5.6,0555,4.1,1330,0.7,0757
20250113,400,37.49820,127.08162,12.7,-0.6,4.5,1349,-6.4,0355,-6.4,0355,4.5,1349,0.6,0724
20250113,401,37.48462,127.02601,33.0,-0.4,4.8,1430,-7.0,0447,-7.0,0447,4.8,1430,1.2,0816
20250113,402,37.55556,127.14498,55.3,-1.2,4.2,1423,-7.1,0603,-7.1,0603,4.2,1423,0.2,0759
20250113,403,37.47426,127.12538,54.0,-0.3,3.8,1414,-6.0,0454,-6.0,0454,3.8,1414,1.4,0441
20250113,404,37.57390,126.82953,9.3,-0.1,4.8,1402,-7.2,0440,-7.2,0440,4.8,1402,0.4,0658
20250113,405,37.52823,126.87937,22.8,0.7,4.2,1357,-4.4,0408,-4.4,0408,4.2,1357,1.8,1805
20250113,406,37.66557,127.03042,56.6,-2.1,3.4,1512,-9.1,0547,-9.1,0547,3.4,1512,0.5,2115
20250113,407,37.62186,127.09192,25.3,-2.7,3.7,1503,-11.4,0525,-11.4,0525,3.7,1503,-2.2,0714
20250113,408,37.58463,127.06036,54.0,-0.6,3.7,1442,-5.9,0601,-5.9,0601,3.7,1442,1.0,1801
20250113,409,37.58551,127.08682,39.1,-0.4,3.6,1458,-5.8,0554,-5.8,0554,3.6,1458,1.2,1801
20250113,410,37.49330,126.91746,41.8,-1.3,3.6,1404,-7.0,0442,-7.0,0442,3.6,1404,-0.1,0720
20250113,411,37.55165,126.92915,100.7,-99.9,4.0,1303,-4.1,0244,-4.1,0536,4.0,1303,0.5,1803
20250113,412,37.57047,126.94078,103.1,-0.9,3.8,1300,-5.5,0320,-5.5,0320,3.8,1300,-99.9,1808
20250113,413,37.53344,127.08601,29.9,-0.3,4.1,1334,-5.3,0600,-5.3,0600,4.1,1334,1.3,1801
20250113,414,37.61134,126.99981,128.6,-1.2,2.8,1443,-6.4,0549,-6.4,0549,2.8,1443,0.3,0629
20250113,415,37.51955,126.97629,31.7,-0.5,4.3,1352,-6.0,0350,-6.0,0350,4.3,1352,0.1,0725
20250113,416,37.64647,126.94273,55.0,-2.0,3.9,1340,-10.1,0435,-10.1,0435,3.9,1340,-2.3,0800
20250113,417,37.46551,126.90016,45.0,0.4,4.1,1419,-4.7,0518,-4.7,0518,4.1,1419,1.5,0750
20250113,418,37.52489,126.93904,10.7,0.3,4.6,1502,-4.1,0324,-4.1,0324,4.6,1502,1.3,0723
20250113,419,37.55236,126.98736,267.1,-1.4,3.0,1326,-6.1,0707,-6.1,0707,3.0,1326,-0.2,1801
20250113,421,37.54721,127.03885,34.7,-99.9,3.9,1308,-4.8,0520,-4.8,0520,3.9,1308,1.2,1815
20250113,423,37.49328,126.82629,56.1,-0.2,4.4,1348,-6.5,0602,-6.5,0602,4.4,1348,0.5,0755
20250113,424,37.63801,127.00981,69.8,-1.6,3.2,1457,-7.8,0443,-7.8,0443,3.2,1457,0.3,2329
20250113,425,37.46347,126.98154,113.0,-0.6,3.9,1313,-6.5,0557,-6.5,0557,3.9,1313,-0.3,0724
20250114,108,37.57142,126.96580,85.7,2.3,5.2,1305,-1.7,2355,0.7,0757,5.2,1305,-5.3,0802
20250114,400,37.49820,127.08162,12.7,2.6,6.9,1251,-1.0,2359,0.6,0724,6.9,1251,-4.1,0730
20250114,401,37.48462,127.02601,33.0,2.7,6.6,1154,-1.2,2359,1.2,0816,6.6,1154,-4.0,0708
20250114,402,37.55556,127.14498,55.3,2.3,6.2,1439,-1.4,2359,0.2,0759,6.2,1439,-4.6,0718
20250114,403,37.47426,127.12538,54.0,2.8,6.0,1332,-1.0,2353,1.4,0441,6.0,1332,-4.2,0716
20250114,404,37.57390,126.82953,9.3,2.2,5.4,1506,-1.6,2344,0.4,0658,5.4,1506,-4.7,0758
20250114,405,37.52823,126.87937,22.8,2.7,6.1,1305,-1.3,2359,1.8,0804,6.1,1305,-4.1,0721
20250114,406,37.66557,127.03042,56.6,1.7,6.8,1345,-2.1,2359,0.5,0301,6.8,1345,-6.7,0811
20250114,407,37.62186,127.09192,25.3,1.6,6.6,1425,-2.2,0714,-2.2,0714,6.6,1425,-4.6,0714
20250114,408,37.58463,127.06036,54.0,2.4,6.4,1414,-1.5,2358,1.0,0758,6.4,1414,-4.7,0753
20250114,409,37.58551,127.08682,39.1,2.6,5.9,1443,-1.2,2359,1.3,0756,5.9,1443,-4.3,0752
20250114,410,37.49330,126.91746,41.8,1.1,5.0,1140,-3.4,2354,-0.1,0720,5.0,1140,-6.9,0748
20250114,411,37.55165,126.92915,100.7,1.9,5.1,1156,-2.3,2350,1.4,0743,5.1,1156,-5.3,0637
20250114,412,37.57047,126.94078,103.1,1.6,5.2,1257,-2.7,2327,0.4,0738,5.2,1257,-6.0,0622
20250114,413,37.53344,127.08601,29.9,2.5,6.4,1325,-1.1,2359,1.3,0558,6.4,1325,-4.2,0739
20250114,414,37.61134,126.99981,128.6,1.6,5.1,1245,-2.5,2354,0.3,0629,5.1,1245,-5.7,0637
20250114,415,37.51955,126.97629,31.7,2.2,5.6,1147,-1.3,2356,0.1,0725,5.6,1147,-4.4,0711
20250114,416,37.64647,126.94273,55.0,0.4,4.7,1428,-3.6,2358,-2.3,0800,4.7,1428,-9.3,0755
20250114,417,37.46551,126.90016,45.0,2.7,5.7,1149,-1.3,2356,1.5,0750,5.7,1149,-4.4,0811
20250114,418,37.52489,126.93904,10.7,2.3,4.8,1636,-1.3,2347,1.3,0723,4.8,1636,-4.1,0710
20250114,419,37.55236,126.98736,267.1,0.7,3.3,1210,-3.8,2355,-99.9,0729,3.3,1210,-7.0,0731
20250114,421,37.54721,127.03885,34.7,2.5,6.1,1244,-1.3,2356,1.3,0714,6.1,1244,-4.4,0731
20250114,423,37.49328,126.82629,56.1,2.2,6.4,1129,-1.7,2358,0.5,0755,6.4,1129,-4.9,0734
20250114,424,37.63801,127.00981,69.8,1.6,5.5,1307,-2.1,2353,0.5,0554,5.5,1307,-5.3,0740
20250114,425,37.46347,126.98154,113.0,1.7,5.2,1156,-2.2,2355,-0.3,0724,5.2,1156,-5.6,0728
20250115,108,37.57142,126.96580,85.7,-3.5,-0.5,1517,-5.3,0802,-5.3,0802,-0.5,1517,-5.1,2313
20250115,400,37.49820,127.08162,12.7,-2.6,-0.3,1457,-4.1,0730,-4.1,0730,-0.3,1457,-3.9,2302
20250115,401,37.48462,127.02601,33.0,-2.7,-0.8,1505,-4.0,0708,-4.0,0708,-0.8,1505,-4.1,0101
20250115,402,37.55556,127.14498,55.3,-2.8,0.5,1455,-4.6,0718,-4.6,0718,0.5,1455,-4.4,2257
20250115,403,37.47426,127.12538,54.0,-2.9,-1.0,0001,-4.2,0716,-4.2,0716,-1.1,1359,-4.0,0020
20250115,404,37.57390,126.82953,9.3,-2.8,-0.1,1523,-4.8,2234,-4.7,0758,-0.1,1523,-4.8,2234
20250115,405,37.52823,126.87937,22.8,-2.8,-0.3,1407,-4.1,0721,-4.1,0721,-0.3,1407,-4.1,2319
20250115,406,37.66557,127.03042,56.6,-3.4,1.1,1511,-6.7,0811,-6.7,0811,1.1,1511,-6.1,2311
20250115,407,37.62186,127.09192,25.3,-3.4,-0.4,1304,-8.1,2313,-4.6,0714,-0.4,1304,-8.1,2313
20250115,408,37.58463,127.06036,54.0,-3.0,-0.8,1503,-4.7,0753,-4.7,0753,-0.8,1503,-4.1,2154
20250115,409,37.58551,127.08682,39.1,-3.0,-0.7,1454,-4.3,0752,-4.3,0752,-0.7,1454,-4.0,0051
20250115,410,37.49330,126.91746,41.8,-5.1,-2.0,1441,-6.9,0748,-6.9,0748,-2.0,1441,-6.9,2331
20250115,411,37.55165,126.92915,100.7,-4.1,-2.3,0001,-5.3,0637,-5.3,0637,-2.4,1421,-5.3,2239
20250115,412,37.57047,126.94078,103.1,-4.2,-1.4,1339,-6.3,2235,-6.0,0622,-1.4,1339,-6.3,2235
20250115,413,37.53344,127.08601,29.9,-2.8,-0.8,1505,-4.2,0739,-4.2,0739,-0.8,1505,-3.9,0005
20250115,414,37.61134,126.99981,128.6,-4.0,-1.6,1457,-5.8,2257,-5.7,0637,-1.6,1457,-5.8,2257
20250115,415,37.51955,126.97629,31.7,-3.0,-1.0,1455,-4.4,0711,-4.4,0711,-1.0,1455,-4.3,2357
20250115,416,37.64647,126.94273,55.0,-5.5,-1.0,1518,-9.3,0755,-9.3,0755,-1.0,1518,-9.1,2248
20250115,417,37.46551,126.90016,45.0,-3.0,-0.6,1551,-4.4,0811,-4.4,0811,-0.6,1551,-4.2,2322
20250115,418,37.52489,126.93904,10.7,-3.1,-1.3,0001,-4.2,2302,-4.1,0710,-1.7,1551,-4.2,2302
20250115,419,37.55236,126.98736,267.1,-5.6,-3.1,1456,-7.0,0731,-7.0,0731,-3.1,1456,-6.8,2255
20250115,421,37.54721,127.03885,34.7,-2.9,-0.7,1425,-4.4,0731,-4.4,0731,-0.7,1425,-4.1,2349
20250115,423,37.49328,126.82629,56.1,-3.0,-99.9,1348,-5.4,2345,-4.9,0734,-99.9,1348,-5.4,2345
20250115,424,37.63801,127.00981,69.8,-4.1,-1.7,1401,-6.2,2332,-5.3,0740,-1.7,1401,-6.2,2332
20250115,425,37.46347,126.98154,113.0,-3.9,-1.1,1256,-6.7,2319,-5.6,0728,-1.1,1256,-6.7,2319
20250116,108,37.57142,126.96580,85.7,-0.5,2.8,1448,-4.9,0001,-3.8,0301,2.8,1448,-4.9,0750
20250116,400,37.49820,127.08162,12.7,-0.1,4.1,1350,-3.7,0001,-3.3,0301,4.1,1350,-3.8,0729
20250116,401,37.48462,127.02601,33.0,-99.9,3.5,1419,-4.1,0101,-3.8,0301,3.5,1419,-3.9,0716
20250116,402,37.55556,127.14498,55.3,-1.0,3.1,1549,-4.4,0034,-4.4,0310,3.1,1549,-5.1,0740
20250116,403,37.47426,127.12538,54.0,-0.3,2.8,1426,-4.0,0020,-3.6,0307,2.8,1426,-4.2,0749
20250116,404,37.57390,126.82953,9.3,-0.1,3.9,1502,-4.5,0001,-3.1,0320,3.9,1502,-6.0,0754
20250116,405,37.52823,126.87937,22.8,0.1,3.5,1447,-3.8,0001,-2.7,0301,3.5,1447,-3.5,0751
20250116,406,37.66557,127.03042,56.6,-1.8,3.7,1332,-5.2,0001,-4.6,0301,3.7,1332,-7.4,0722
20250116,407,37.62186,127.09192,25.3,-2.1,3.5,1336,-7.1,0001,-5.1,0301,3.5,1336,-9.4,0726
20250116,408,37.58463,127.06036,54.0,-0.5,2.9,1521,-4.0,0402,-4.0,0402,2.9,1521,-4.7,0741
20250116,409,37.58551,127.08682,39.1,-0.6,2.7,1512,-4.0,0051,-4.0,0330,2.7,1512,-4.7,0744
20250116,410,37.49330,126.91746,41.8,-2.1,1.6,1410,-6.9,0001,-5.4,0301,1.6,1410,-5.5,0743
20250116,411,37.55165,126.92915,100.7,-0.8,2.5,1338,-4.7,0001,-3.7,0301,2.5,1338,-4.2,0515
20250116,412,37.57047,126.94078,103.1,-1.4,2.6,1331,-5.8,0004,-4.3,0301,2.6,1331,-5.9,0736
20250116,413,37.53344,127.08601,29.9,-0.2,3.1,1408,-3.9,0005,-3.6,0301,3.1,1408,-4.2,0741
20250116,414,37.61134,126.99981,128.6,-1.3,1.8,1452,-5.5,0007,-4.6,0426,1.8,1452,-5.5,0610
20250116,415,37.51955,126.97629,31.7,-0.1,3.1,1504,-4.2,0001,-3.4,0301,3.1,1504,-4.6,0653
20250116,416,37.64647,126.94273,55.0,-2.5,2.8,1318,-7.3,0001,-5.4,0301,2.8,1318,-9.8,0711
20250116,417,37.46551,126.90016,45.0,-0.2,3.0,1338,-4.0,0019,-3.4,0301,3.0,1338,-3.0,0749
20250116,418,37.52489,126.93904,10.7,0.1,3.5,1454,-3.9,0005,-2.8,0304,3.5,1454,-3.8,0744
20250116,419,37.55236,126.98736,267.1,-2.2,1.8,1331,-6.4,0001,-5.6,0448,1.8,1331,-5.6,0759
20250116,421,37.54721,127.03885,34.7,-0.1,3.0,1512,-3.9,0001,-3.3,0358,3.0,1512,-3.9,0808
20250116,423,37.49328,126.82629,56.1,-0.6,3.7,1349,-5.3,0001,-3.7,0301,3.7,1349,-5.1,0733
20250116,424,37.63801,127.00981,69.8,-1.4,2.8,1321,-5.9,0001,-4.7,0308,2.8,1321,-6.7,0727
20250116,425,37.46347,126.98154,113.0,-1.0,3.1,1349,-6.0,0003,-4.6,0307,3.1,1349,-5.8,0806
20250117,108,37.57142,126.96580,85.7,-0.5,5.6,1615,-4.9,0750,-4.9,0750,5.6,1615,-4.0,0756
20250117,400,37.49820,127.08162,12.7,0.3,6.2,1502,-3.8,0729,-3.8,0729,6.2,1502,-4.8,0650
20250117,401,37.48462,127.02601,33.0,0.3,5.5,1432,-3.9,0716,-3.9,0716,5.5,1432,-4.7,0427
20250117,402,37.55556,127.14498,55.3,-0.4,5.7,1529,-5.1,0740,-5.1,0740,5.7,1529,-5.5,0809
20250117,403,37.47426,127.12538,54.0,-99.9,5.0,1516,-4.2,0749,-4.2,0749,5.0,1516,-4.3,0647
20250117,404,37.57390,126.82953,9.3,-1.0,5.5,1505,-6.0,0754,-6.0,0754,5.5,1505,-5.8,0626
20250117,405,37.52823,126.87937,22.8,0.3,5.1,1445,-3.5,0751,-3.5,0751,5.1,1445,-2.5,0406
20250117,406,37.66557,127.03042,56.6,-2.0,6.8,1520,-7.4,0722,-7.4,0722,6.8,1520,-7.2,0723
20250117,407,37.62186,127.09192,25.3,-3.5,5.6,1444,-9.4,0726,-9.4,0726,5.6,1444,-9.8,0727
20250117,408,37.58463,127.06036,54.0,-99.9,5.4,1550,-4.7,0741,-4.7,0741,5.4,1550,-3.9,0823
20250117,409,37.58551,127.08682,39.1,0.1,5.3,1513,-4.7,0744,-4.7,0744,5.3,1513,-3.6,0752
20250117,410,37.49330,126.91746,41.8,-1.5,4.5,1409,-5.5,0743,-5.5,0743,4.5,1409,-5.1,0749
20250117,411,37.55165,126.92915,100.7,-0.5,3.9,1514,-4.2,0515,-4.2,0515,3.9,1514,-1.9,0642
20250117,412,37.57047,126.94078,103.1,-1.4,4.1,1505,-5.9,0736,-5.9,0736,4.1,1505,-4.0,0634
20250117,413,37.53344,127.08601,29.9,0.3,5.5,1512,-4.2,0741,-4.2,0741,5.5,1512,-3.6,0810
20250117,414,37.61134,126.99981,128.6,-1.0,4.8,1528,-5.5,0610,-5.5,0610,4.8,1528,-4.2,0753
20250117,415,37.51955,126.97629,31.7,-0.2,4.7,1548,-4.6,0653,-4.6,0653,4.7,1548,-4.0,0736
20250117,416,37.64647,126.94273,55.0,-3.9,4.9,1544,-9.8,0711,-9.8,0711,4.9,1544,-8.9,0740
20250117,417,37.46551,126.90016,45.0,0.3,5.0,1454,-3.0,0749,-3.0,0749,5.0,1454,-2.8,0644
20250117,418,37.52489,126.93904,10.7,0.1,5.1,1604,-3.8,0744,-3.8,0744,5.1,1604,-2.3,0725
20250117,419,37.55236,126.98736,267.1,-1.6,3.5,1516,-5.6,0759,-5.6,0759,3.5,1516,-4.0,0824
20250117,421,37.54721,127.03885,34.7,0.4,5.3,1453,-3.9,0808,-3.9,0808,5.3,1453,-3.3,0629
20250117,423,37.49328,126.82629,56.1,-0.1,6.6,1449,-5.1,0733,-5.1,0733,6.6,1449,-5.0,0747
20250117,424,37.63801,127.00981,69.8,-1.9,4.6,1553,-6.7,0727,-6.7,0727,4.6,1553,-6.0,0749
20250117,425,37.46347,126.98154,113.0,-1.0,5.2,1458,-5.8,0806,-5.8,0806,5.2,1458,-5.1,0747
20250118,108,37.57142,126.96580,85.7,1.0,7.5,1340,-4.0,0756,-4.0,0756,7.5,1340,-1.2,0148
20250118,400,37.49820,127.08162,12.7,0.1,7.4,1547,-4.8,0650,-4.8,0650,7.4,1547,-3.4,0157
20250118,401,37.48462,127.02601,33.0,0.4,7.1,1529,-4.7,0427,-4.7,0427,7.1,1529,-3.3,0204
20250118,402,37.55556,127.14498,55.3,0.2,6.4,1319,-5.5,0809,-5.5,0809,6.4,1319,-2.9,0224
20250118,403,37.47426,127.12538,54.0,0.7,6.7,1534,-4.3,0647,-4.3,0647,6.7,1534,-2.4,0134
20250118,404,37.57390,126.82953,9.3,-0.6,6.8,1533,-5.8,0626,-5.8,0626,6.8,1533,-3.4,0042
20250118,405,37.52823,126.87937,22.8,1.8,6.6,1531,-2.5,0406,-2.5,0406,6.6,1531,-0.5,0045
20250118,406,37.66557,127.03042,56.6,-1.7,8.0,1354,-7.2,0723,-7.2,0723,8.0,1354,-4.9,0149
20250118,407,37.62186,127.09192,25.3,-3.0,6.6,1543,-9.8,0727,-9.8,0727,6.6,1543,-7.4,0135
20250118,408,37.58463,127.06036,54.0,1.1,7.0,1541,-3.9,0823,-3.9,0823,7.0,1541,-1.1,0351
20250118,409,37.58551,127.08682,39.1,1.4,6.7,1534,-3.6,0752,-3.6,0752,6.7,1534,-1.2,0201
